Step,Temperature_K,Time_s,Rate,X_i,X_active,f_norm
Step_2_rxn,1223.15,163.20000000000007,0.0029330820308097654,0.9619398023032879,0.9619398023032879,0.40468871914504917
Step_2_rxn,1223.15,165.60000000000008,0.00292651137406115,0.968275211266516,0.968275211266516,0.4037821401146615
Step_2_rxn,1223.15,168.00000000000009,0.0029343223008488554,0.9746119612132184,,
Step_2_rxn,1223.15,170.4000000000001,0.0029328323066244214,0.9809555453700869,,
Step_2_rxn,1223.15,172.8000000000001,0.002933410361457263,0.9872981435355058,,
Step_2_rxn,1223.15,175.2000000000001,0.0029361310399837926,0.9936443083007636,,
Step_2_rxn,1223.15,177.60000000000008,0.0029422217830775443,1.0,,
Step_3_rxn,1023.15,60.0,0.0013753169054335213,0.0,,
Step_3_rxn,1023.15,65.99999999999997,0.001460472033533603,0.0033784481528152522,,
Step_3_rxn,1023.15,72.00000000000001,0.0014660706991754305,0.006865016829910468,,
Step_3_rxn,1023.15,77.99999999999999,0.0014715646126987668,0.010364800772456306,,
Step_3_rxn,1023.15,84.00000000000003,0.0015415071481132922,0.013954456753103122,,
Step_3_rxn,1023.15,90.0,0.0017661241799730824,0.01789503949429874,,
Step_3_rxn,1023.15,96.00000000000001,0.0023951375772194783,0.022852604178957042,,
Step_3_rxn,1023.15,102.00000000000001,0.0035088570764444833,0.029886392751095017,,
Step_3_rxn,1023.15,108.00000000000004,0.00486436569282332,0.03986192323195202,0.03986192323195202,0.6474769163340537
Step_3_rxn,1023.15,114.00000000000003,0.00613603455255455,0.05296737031884337,0.05296737031884337,0.8167438431836517
Step_3_rxn,1023.15,120.00000000000006,0.007019105062530454,0.06863988970909068,0.06863988970909068,0.9342859456510505
Step_3_rxn,1023.15,126.00000000000003,0.007409449062678425,0.08582950539673123,0.08582950539673123,0.986243126809981
Step_3_rxn,1023.15,132.0,0.0075107380694865045,0.10360483344165979,0.10360483344165979,0.9997253150186907
Step_3_rxn,1023.15,138.00000000000009,0.007531286752940288,0.12152531415079167,0.12152531415079167,1.002460470851446
Step_3_rxn,1023.15,144.00000000000006,0.007524900009011766,0.13946266684139264,0.13946266684139264,1.0016103560522327
Step_3_rxn,1023.15,150.00000000000006,0.007522640339496709,0.1573897185328165,0.1573897185328165,1.0013095801768288
Step_3_rxn,1023.15,156.00000000000003,0.007521229075988361,0.17531239681805283,0.17531239681805283,1.0011217323458428
Step_3_rxn,1023.15,162.0000000000001,0.007514845377088388,0.19322578848961108,0.19322578848961108,1.0002720228586104
